instance, n_jobs, fitness, pct_dev, pivot_rule, neighborhood, initialization_method, time_ms
ta055,50,122047,3.26863,first,exchange,srz,63.4253
ta055,50,121968,3.20179,first,insert,random,268.229
ta055,50,122222,3.41671,first,insert,random,312.175
ta055,50,120195,1.70158,first,insert,random,395.67
ta055,50,121510,2.81426,first,insert,random,251.924
ta055,50,121300,2.63657,first,insert,random,248.966
ta055,50,121985,3.21617,first,insert,random,276.517
ta055,50,123193,4.23831,first,insert,random,286.268
ta055,50,122337,3.51401,first,insert,random,287.338
ta055,50,121735,3.00464,first,insert,random,284.43
ta055,50,122230,3.42348,first,insert,random,266.175
ta055,50,121504,2.80918,first,insert,srz,143.136
ta055,50,121504,2.80918,first,insert,srz,143.095
ta055,50,123114,4.17146,first,insert,srz,78.3507
ta055,50,121504,2.80918,first,insert,srz,145.258
ta055,50,123114,4.17146,first,insert,srz,75.0923
ta055,50,121504,2.80918,first,insert,srz,146.452
ta055,50,123114,4.17146,first,insert,srz,75.5029
ta055,50,121504,2.80918,first,insert,srz,146.162
ta055,50,121504,2.80918,first,insert,srz,148.535
ta055,50,123114,4.17146,first,insert,srz,73.6216
ta055,50,141982,20.1364,best,transpose,random,5.06219
ta055,50,142810,20.837,best,transpose,random,3.53159
ta055,50,142907,20.9191,best,transpose,random,4.55727
ta055,50,147959,25.1938,best,transpose,random,4.50945
ta055,50,143105,21.0866,best,transpose,random,4.34016
ta055,50,138892,17.5218,best,transpose,random,3.96134
ta055,50,137766,16.5691,best,transpose,random,4.51333
ta055,50,140581,18.951,best,transpose,random,3.66502
ta055,50,135047,14.2684,best,transpose,random,3.93319
ta055,50,138435,17.1351,best,transpose,random,4.3248
ta055,50,127584,7.9537,best,transpose,srz,7.55573
ta055,50,127584,7.9537,best,transpose,srz,7.62935
ta055,50,127584,7.9537,best,transpose,srz,7.47795
ta055,50,127584,7.9537,best,transpose,srz,7.84067
ta055,50,127584,7.9537,best,transpose,srz,7.67367
ta055,50,127193,7.62286,best,transpose,srz,7.98326
ta055,50,127193,7.62286,best,transpose,srz,7.63102
ta055,50,127193,7.62286,best,transpose,srz,7.53427
ta055,50,127584,7.9537,best,transpose,srz,7.43728
ta055,50,127584,7.9537,best,transpose,srz,8.00039
ta055,50,125027,5.79012,best,exchange,random,81.7731
ta055,50,123322,4.34746,best,exchange,random,88.7996
ta055,50,125588,6.26481,best,exchange,random,58.6164
ta055,50,126319,6.88333,best,exchange,random,65.8487
ta055,50,125355,6.06766,best,exchange,random,65.6319
ta055,50,123274,4.30684,best,exchange,random,93.3628
ta055,50,123580,4.56576,best,exchange,random,93.7145
ta055,50,125439,6.13873,best,exchange,random,84.9599
ta055,50,122599,3.7357,best,exchange,random,89.6403
ta055,50,123963,4.88983,best,exchange,random,89.1719
ta055,50,123237,4.27554,best,exchange,srz,46.3058
ta055,50,123556,4.54545,best,exchange,srz,39.6492
ta055,50,123556,4.54545,best,exchange,srz,38.9281
ta055,50,123556,4.54545,best,exchange,srz,38.4744
ta055,50,123556,4.54545,best,exchange,srz,39.3576
ta055,50,123237,4.27554,best,exchange,srz,45.9243
ta055,50,123556,4.54545,best,exchange,srz,38.6001
ta055,50,123237,4.27554,best,exchange,srz,46.6692
ta055,50,123556,4.54545,best,exchange,srz,37.7338
ta055,50,123237,4.27554,best,exchange,srz,45.3397
ta055,50,124248,5.13098,best,insert,random,142.371
ta055,50,121691,2.96741,best,insert,random,274.458
ta055,50,123022,4.09362,best,insert,random,134.876
ta055,50,121920,3.16117,best,insert,random,199.846
ta055,50,122439,3.60032,best,insert,random,182.81
ta055,50,122571,3.71201,best,insert,random,226.783
ta055,50,122698,3.81947,best,insert,random,165.665
ta055,50,122277,3.46324,best,insert,random,202.886
ta055,50,123103,4.16215,best,insert,random,140.718
ta055,50,121957,3.19248,best,insert,random,179.803
ta055,50,122685,3.80847,best,insert,srz,112.164
ta055,50,121714,2.98687,best,insert,srz,103.859
ta055,50,122685,3.80847,best,insert,srz,109.553
ta055,50,121714,2.98687,best,insert,srz,100.243
ta055,50,121714,2.98687,best,insert,srz,97.3758
ta055,50,122685,3.80847,best,insert,srz,107.982
ta055,50,122685,3.80847,best,insert,srz,108.85
ta055,50,122685,3.80847,best,insert,srz,109.029
ta055,50,121714,2.98687,best,insert,srz,104.659
ta055,50,121714,2.98687,best,insert,srz,97.2788
ta056,50,143736,19.1979,first,transpose,random,3.58668
ta056,50,137379,13.9262,first,transpose,random,4.93386
ta056,50,144052,19.46,first,transpose,random,4.0202
ta056,50,144384,19.7353,first,transpose,random,5.44586
ta056,50,147828,22.5913,first,transpose,random,5.21061
ta056,50,142279,17.9897,first,transpose,random,4.52014
ta056,50,143697,19.1656,first,transpose,random,5.60454
ta056,50,139432,15.6287,first,transpose,random,5.00184
ta056,50,140928,16.8693,first,transpose,random,3.58303
ta056,50,143783,19.2369,first,transpose,random,3.77585
ta056,50,128567,6.61851,first,transpose,srz,7.3335
ta056,50,128567,6.61851,first,transpose,srz,7.75069
ta056,50,128567,6.61851,first,transpose,srz,7.53468
ta056,50,128567,6.61851,first,transpose,srz,7.7706
ta056,50,128567,6.61851,first,transpose,srz,7.6269
ta056,50,128567,6.61851,first,transpose,srz,8.00853
ta056,50,128567,6.61851,first,transpose,srz,7.94148
ta056,50,128567,6.61851,first,transpose,srz,7.73732
ta056,50,128567,6.61851,first,transpose,srz,7.68085
ta056,50,128567,6.61851,first,transpose,srz,7.77906
ta056,50,125138,3.7749,first,exchange,random,112.273
ta056,50,123873,2.72586,first,exchange,random,115.256
ta056,50,123364,2.30375,first,exchange,random,207.547
ta056,50,123780,2.64873,first,exchange,random,188.822
ta056,50,125411,4.00129,first,exchange,random,103.768
ta056,50,125568,4.13149,first,exchange,random,155.227
ta056,50,123990,2.82288,first,exchange,random,131.725
ta056,50,124623,3.34782,first,exchange,random,148.886
ta056,50,123417,2.3477,first,exchange,random,145.065
ta056,50,125333,3.93661,first,exchange,random,122.884
ta056,50,124603,3.33123,first,exchange,srz,51.0055
ta056,50,124603,3.33123,first,exchange,srz,51.6367
ta056,50,124603,3.33123,first,exchange,srz,53.5805
ta056,50,124603,3.33123,first,exchange,srz,50.6069
ta056,50,124603,3.33123,first,exchange,srz,49.7781
ta056,50,124603,3.33123,first,exchange,srz,51.2286
ta056,50,124603,3.33123,first,exchange,srz,50.9579
ta056,50,124603,3.33123,first,exchange,srz,52.363
ta056,50,124603,3.33123,first,exchange,srz,54.574
ta056,50,124603,3.33123,first,exchange,srz,53.5055
ta056,50,124095,2.90996,first,insert,random,393.91
ta056,50,124090,2.90581,first,insert,random,296.712
ta056,50,123104,2.08814,first,insert,random,305.944
ta056,50,124314,3.09157,first,insert,random,271.275
ta056,50,125153,3.78734,first,insert,random,260.415
ta056,50,124629,3.35279,first,insert,random,284.838
ta056,50,125255,3.87193,first,insert,random,286.188
ta056,50,123827,2.68771,first,insert,random,303.766
ta056,50,125498,4.07344,first,insert,random,309.749
ta056,50,125539,4.10744,first,insert,random,326.6
ta056,50,122880,1.90238,first,insert,srz,116.31
ta056,50,122880,1.90238,first,insert,srz,116.036
ta056,50,122880,1.90238,first,insert,srz,116.994
ta056,50,122880,1.90238,first,insert,srz,117.728
ta056,50,122880,1.90238,first,insert,srz,119.872
ta056,50,122880,1.90238,first,insert,srz,120.087
ta056,50,122880,1.90238,first,insert,srz,124.399
ta056,50,122880,1.90238,first,insert,srz,117.836
ta056,50,122880,1.90238,first,insert,srz,117.938
ta056,50,122880,1.90238,first,insert,srz,116.183
ta056,50,138605,14.9429,best,transpose,random,4.8369
ta056,50,142373,18.0676,best,transpose,random,3.89189
ta056,50,145535,20.6898,best,transpose,random,4.29412
ta056,50,149032,23.5898,best,transpose,random,3.69535
ta056,50,142850,18.4632,best,transpose,random,4.80513
ta056,50,147379,22.219,best,transpose,random,3.86361
ta056,50,144808,20.0869,best,transpose,random,4.53489
ta056,50,147005,21.9088,best,transpose,random,4.49362
ta056,50,140635,16.6263,best,transpose,random,5.84422
ta056,50,140332,16.375,best,transpose,random,3.69726
ta056,50,128567,6.61851,best,transpose,srz,7.32834
ta056,50,128567,6.61851,best,transpose,srz,7.48664
ta056,50,128567,6.61851,best,transpose,srz,8.46458
ta056,50,128567,6.61851,best,transpose,srz,7.9287
ta056,50,128567,6.61851,best,transpose,srz,7.55279
ta056,50,128567,6.61851,best,transpose,srz,7.40988
ta056,50,128567,6.61851,best,transpose,srz,7.95202
ta056,50,128567,6.61851,best,transpose,srz,7.51517
ta056,50,128567,6.61851,best,transpose,srz,7.61139
ta056,50,128567,6.61851,best,transpose,srz,7.53259
ta056,50,125995,4.4856,best,exchange,random,85.1856
ta056,50,127429,5.67479,best,exchange,random,73.2168
ta056,50,125855,4.3695,best,exchange,random,90.8506
ta056,50,126619,5.00307,best,exchange,random,85.5342
ta056,50,128011,6.15743,best,exchange,random,79.8426
ta056,50,124240,3.0302,best,exchange,random,134.232
ta056,50,126520,4.92097,best,exchange,random,73.7619
ta056,50,126544,4.94087,best,exchange,random,108.948
ta056,50,129896,7.72063,best,exchange,random,68.2745
ta056,50,126796,5.14985,best,exchange,random,62.6207
ta056,50,123999,2.83035,best,exchange,srz,41.7979
ta056,50,123999,2.83035,best,exchange,srz,40.1114
ta056,50,123999,2.83035,best,exchange,srz,40.865
ta056,50,123999,2.83035,best,exchange,srz,42.0641
ta056,50,123999,2.83035,best,exchange,srz,41.5769
ta056,50,123999,2.83035,best,exchange,srz,40.7444
ta056,50,123999,2.83035,best,exchange,srz,41.2597
ta056,50,123999,2.83035,best,exchange,srz,42.323
ta056,50,123999,2.83035,best,exchange,srz,40.2487
ta056,50,123999,2.83035,best,exchange,srz,40.0747
ta056,50,125954,4.45159,best,insert,random,162.985
ta056,50,125224,3.84622,best,insert,random,237.226
ta056,50,124664,3.38182,best,insert,random,154.782
ta056,50,126408,4.82809,best,insert,random,137.836
ta056,50,125080,3.7268,best,insert,random,175.223
ta056,50,125781,4.30813,best,insert,random,175.212
ta056,50,125349,3.94988,best,insert,random,183.72
ta056,50,125957,4.45408,best,insert,random,172.397
ta056,50,124996,3.65714,best,insert,random,198.122
ta056,50,124494,3.24084,best,insert,random,213.591
ta056,50,123706,2.58737,best,insert,srz,99.2047
ta056,50,123706,2.58737,best,insert,srz,101.61
ta056,50,123706,2.58737,best,insert,srz,101.325
ta056,50,123706,2.58737,best,insert,srz,98.0887
ta056,50,123706,2.58737,best,insert,srz,102.028
ta056,50,123706,2.58737,best,insert,srz,104.915
ta056,50,123706,2.58737,best,insert,srz,98.4847
ta056,50,123706,2.58737,best,insert,srz,97.9157
ta056,50,123706,2.58737,best,insert,srz,98.3587
ta056,50,123706,2.58737,best,insert,srz,98.7316
ta057,50,142758,16.1768,first,transpose,random,4.09502
ta057,50,145987,18.8045,first,transpose,random,3.32838
ta057,50,144781,17.8231,first,transpose,random,3.62938
ta057,50,141843,15.4321,first,transpose,random,4.05853
ta057,50,140114,14.0251,first,transpose,random,3.87179
ta057,50,143969,17.1623,first,transpose,random,3.47892
ta057,50,144692,17.7507,first,transpose,random,4.04703
ta057,50,140698,14.5003,first,transpose,random,4.32889
ta057,50,141215,14.9211,first,transpose,random,3.91755
ta057,50,140453,14.3009,first,transpose,random,4.01843
ta057,50,128654,4.69889,first,transpose,srz,7.26474
ta057,50,128654,4.69889,first,transpose,srz,7.57007
ta057,50,128654,4.69889,first,transpose,srz,7.21268
ta057,50,128654,4.69889,first,transpose,srz,7.34582
ta057,50,128654,4.69889,first,transpose,srz,7.21347
ta057,50,128654,4.69889,first,transpose,srz,7.61041
ta057,50,128654,4.69889,first,transpose,srz,7.45959
ta057,50,128654,4.69889,first,transpose,srz,7.54982
ta057,50,128654,4.69889,first,transpose,srz,7.08943
ta057,50,128654,4.69889,first,transpose,srz,7.20661
ta057,50,126283,2.76937,first,exchange,random,135.064
ta057,50,126697,3.10628,first,exchange,random,104.472
ta057,50,127082,3.4196,first,exchange,random,133.943
ta057,50,126023,2.55778,first,exchange,random,120.575
ta057,50,125761,2.34456,first,exchange,random,129.88
ta057,50,125977,2.52035,first,exchange,random,106.013
ta057,50,126173,2.67985,first,exchange,random,149.722
ta057,50,127519,3.77523,first,exchange,random,114.255
ta057,50,126988,3.3431,first,exchange,random,83.9412
ta057,50,126313,2.79378,first,exchange,random,102.41
ta057,50,128365,4.4637,first,exchange,srz,20.5649
ta057,50,128365,4.4637,first,exchange,srz,20.1676
ta057,50,128365,4.4637,first,exchange,srz,19.7669
ta057,50,128365,4.4637,first,exchange,srz,19.7819
ta057,50,128365,4.4637,first,exchange,srz,20.3391
ta057,50,128365,4.4637,first,exchange,srz,20.0872
ta057,50,128365,4.4637,first,exchange,srz,20.2948
ta057,50,128365,4.4637,first,exchange,srz,23.2478
ta057,50,128365,4.4637,first,exchange,srz,20.1671
ta057,50,128365,4.4637,first,exchange,srz,20.6007
ta057,50,127753,3.96566,first,insert,random,232.715
ta057,50,125731,2.32015,first,insert,random,229.678
ta057,50,127702,3.92415,first,insert,random,195.196
ta057,50,126699,3.10791,first,insert,random,241.47
ta057,50,128164,4.30013,first,insert,random,199.369
ta057,50,125367,2.02393,first,insert,random,281.921
ta057,50,127258,3.56283,first,insert,random,219.442
ta057,50,126294,2.77832,first,insert,random,338.617
ta057,50,126765,3.16162,first,insert,random,231.705
ta057,50,126832,3.21615,first,insert,random,307.39
ta057,50,125894,2.4528,first,insert,srz,67.9315
ta057,50,125894,2.4528,first,insert,srz,64.5964
ta057,50,125894,2.4528,first,insert,srz,65.8298
ta057,50,125894,2.4528,first,insert,srz,65.7327
ta057,50,125894,2.4528,first,insert,srz,72.0473
ta057,50,125894,2.4528,first,insert,srz,66.4424
ta057,50,125894,2.4528,first,insert,srz,67.0263
ta057,50,125894,2.4528,first,insert,srz,66.6227
ta057,50,125894,2.4528,first,insert,srz,65.139
ta057,50,125894,2.4528,first,insert,srz,66.3936
ta057,50,141035,14.7746,best,transpose,random,3.23611
ta057,50,140971,14.7225,best,transpose,random,3.37896
ta057,50,148527,20.8716,best,transpose,random,4.8766
ta057,50,149031,21.2817,best,transpose,random,4.29666
ta057,50,144527,17.6164,best,transpose,random,3.42257
ta057,50,142408,15.8919,best,transpose,random,3.13801
ta057,50,146164,18.9486,best,transpose,random,2.88162
ta057,50,146683,19.3709,best,transpose,random,3.90741
ta057,50,141365,15.0431,best,transpose,random,4.90608
ta057,50,144997,17.9989,best,transpose,random,3.69915
ta057,50,128654,4.69889,best,transpose,srz,7.25585
ta057,50,128654,4.69889,best,transpose,srz,7.28873
ta057,50,128654,4.69889,best,transpose,srz,7.14164
ta057,50,128654,4.69889,best,transpose,srz,7.09223
ta057,50,128654,4.69889,best,transpose,srz,7.36863
ta057,50,128654,4.69889,best,transpose,srz,7.56538
ta057,50,128654,4.69889,best,transpose,srz,7.08925
ta057,50,128654,4.69889,best,transpose,srz,7.19413
ta057,50,128654,4.69889,best,transpose,srz,7.32815
ta057,50,128654,4.69889,best,transpose,srz,7.29869
ta057,50,128790,4.80957,best,exchange,random,87.7837
ta057,50,126834,3.21777,best,exchange,random,121.769
ta057,50,130679,6.34684,best,exchange,random,81.7877
ta057,50,127800,4.00391,best,exchange,random,85.7733
ta057,50,130723,6.38265,best,exchange,random,69.8843
ta057,50,128366,4.46452,best,exchange,random,81.3085
ta057,50,127889,4.07633,best,exchange,random,87.24
ta057,50,131228,6.79362,best,exchange,random,48.7468
ta057,50,130265,6.00993,best,exchange,random,85.5928
ta057,50,130761,6.41357,best,exchange,random,81.9495
ta057,50,128265,4.38232,best,exchange,srz,24.8775
ta057,50,128265,4.38232,best,exchange,srz,23.8594
ta057,50,128265,4.38232,best,exchange,srz,23.5035
ta057,50,128265,4.38232,best,exchange,srz,23.595
ta057,50,128265,4.38232,best,exchange,srz,23.9118
ta057,50,128265,4.38232,best,exchange,srz,23.7301
ta057,50,128265,4.38232,best,exchange,srz,24.0225
ta057,50,128265,4.38232,best,exchange,srz,24.4805
ta057,50,128265,4.38232,best,exchange,srz,24.3973
ta057,50,128265,4.38232,best,exchange,srz,24.2778
ta057,50,127078,3.41634,best,insert,random,193.602
ta057,50,130574,6.26139,best,insert,random,129.229
ta057,50,132135,7.53174,best,insert,random,154.233
ta057,50,129590,5.46061,best,insert,random,151.423
ta057,50,129153,5.10498,best,insert,random,137.954
ta057,50,127689,3.91357,best,insert,random,165.34
ta057,50,127501,3.76058,best,insert,random,147.579
ta057,50,127428,3.70117,best,insert,random,185.261
ta057,50,127710,3.93066,best,insert,random,179.131
ta057,50,128207,4.33512,best,insert,random,170.38
ta057,50,125791,2.36898,best,insert,srz,79.6246
ta057,50,125791,2.36898,best,insert,srz,78.705
ta057,50,125791,2.36898,best,insert,srz,79.4071
ta057,50,125791,2.36898,best,insert,srz,78.9529
ta057,50,125791,2.36898,best,insert,srz,78.5393
ta057,50,125791,2.36898,best,insert,srz,85.1841
ta057,50,125791,2.36898,best,insert,srz,86.2454
ta057,50,125791,2.36898,best,insert,srz,84.2139
ta057,50,125791,2.36898,best,insert,srz,85.8621
ta057,50,125791,2.36898,best,insert,srz,89.3138
ta058,50,145710,18.9576,first,transpose,random,5.3162
ta058,50,144062,17.6122,first,transpose,random,2.89948
ta058,50,141240,15.3083,first,transpose,random,3.42554
ta058,50,149145,21.762,first,transpose,random,3.32884
ta058,50,144909,18.3037,first,transpose,random,6.17083
ta058,50,142424,16.2749,first,transpose,random,4.82576
ta058,50,139001,13.4804,first,transpose,random,3.70781
ta058,50,146707,19.7716,first,transpose,random,3.223
ta058,50,144071,17.6195,first,transpose,random,4.21741
ta058,50,141041,15.1458,first,transpose,random,3.96218
ta058,50,128860,5.20128,first,transpose,srz,7.3343
ta058,50,129191,5.47151,first,transpose,srz,7.33808
ta058,50,129191,5.47151,first,transpose,srz,7.11158
ta058,50,129191,5.47151,first,transpose,srz,7.17203
ta058,50,128860,5.20128,first,transpose,srz,7.519
ta058,50,129191,5.47151,first,transpose,srz,7.30176
ta058,50,129191,5.47151,first,transpose,srz,7.64615
ta058,50,128860,5.20128,first,transpose,srz,7.15471
ta058,50,129191,5.47151,first,transpose,srz,7.74602
ta058,50,129037,5.34579,first,transpose,srz,7.52277
ta058,50,126094,2.94312,first,exchange,random,124.402
ta058,50,127432,4.03546,first,exchange,random,112.194
ta058,50,127403,4.01179,first,exchange,random,113.407
ta058,50,127347,3.96607,first,exchange,random,106.432
ta058,50,127159,3.81259,first,exchange,random,101.615
ta058,50,127818,4.35059,first,exchange,random,75.8183
ta058,50,126739,3.4697,first,exchange,random,99.2329
ta058,50,127317,3.94158,first,exchange,random,108.319
ta058,50,126513,3.28519,first,exchange,random,131.418
ta058,50,126297,3.10885,first,exchange,random,86.404
ta058,50,126678,3.4199,first,exchange,srz,45.8637
ta058,50,126678,3.4199,first,exchange,srz,46.5179
ta058,50,127007,3.68849,first,exchange,srz,27.5334
